site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
da,995,320113,36601,36601,2,1,2021.08.25 18:20,2021.09.12,4,4,1138,1331
da,5448,202244,36661,38209,2,1,2021.08.25 18:23,2021.09.29,4,4,3307,519
da,648,294062,37391,38679,2,1,2021.08.25 18:23,2021.09.29,2,2,1050,1029
da,3894,111723,34064,38404,2,1,2021.08.25 18:23,2021.09.14,2,2,4395,561
da,4420,111723,37195,37198,2,1,2021.08.25 18:26,2021.09.16,2,2,1384,561
da,915,320114,36155,36155,3,1,2021.08.25 18:27,2021.09.09,2,2,726,519
de,7844,320115,38359,38359,2,1,2021.08.25 18:28,2021.09.02,2,2,2408,0
se,2150,180700,38430,38430,2,1,2021.08.25 18:28,2021.09.09,2,2,634,625
se,5062,320116,36626,36651,3,1,2021.08.25 18:30,2021.09.01,2,2,4611,1037
se,2125,320117,38672,38700,2,1,2021.08.25 18:32,2021.09.15,2,2,3878,891
da,1187,320119,37951,37954,2,1,2021.08.25 18:39,2021.09.02,2,2,1887,519
da,1222,47724,33874,35927,3,1,2021.08.25 18:52,2021.09.08,2,2,1224,0
da,5588,320120,38635,38635,2,1,2021.08.25 18:59,2021.09.28,2,2,830,519
se,5151,227321,37381,37381,2,1,2021.08.25 19:03,2021.09.26,2,2,3963,625
de,1374,317799,36259,36259,2,1,2021.08.25 19:06,2021.09.02,6,6,1123,1034
da,1303,320121,37382,37382,2,1,2021.08.25 19:08,2021.09.27,3,2,3092,519
se,8292,320122,38040,38164,2,1,2021.08.25 19:10,2021.09.26,2,2,1584,0
de,5164,293006,36677,36677,2,1,2021.08.25 19:10,2021.09.22,2,2,1593,910
da,428,320124,35737,38510,2,1,2021.08.25 19:14,2021.10.01,3,3,2741,1029
da,1505,320125,36282,37780,5,1,2021.08.25 19:19,2021.09.03,2,2,1561,561
da,7121,320126,35505,36200,2,1,2021.08.25 19:23,2021.09.08,2,2,977,1331
da,7875,212395,37959,37959,4,1,2021.08.25 19:23,2021.09.01,2,2,3360,519
se,6587,258582,37380,37380,2,1,2021.08.25 19:24,2021.09.10,2,2,4479,904
da,3821,21575,36675,38018,3,2,2021.08.25 19:28,2021.09.24,6,6,4326,519
da,3762,134831,33954,37330,2,2,2021.08.25 19:31,2021.09.02,16,14,2028,1099
da,3643,320129,8819,35486,2,1,2021.08.25 19:32,2021.09.27,4,2,2409,672
da,5441,31257,37838,37838,4,1,2021.08.25 19:32,2021.09.27,3,2,2321,903
da,1374,320130,36259,36259,2,1,2021.08.25 19:33,2021.11.26,4,4,4265,1029
da,4148,319730,35297,38733,2,2,2021.08.25 19:34,2021.09.30,2,2,1312,519
se,6587,320131,37380,37380,3,1,2021.08.25 19:36,2021.09.29,2,2,2471,625
se,3917,208825,37078,38267,2,1,2021.08.25 19:40,2021.09.06,2,2,2966,1113
da,1627,176839,37664,37664,2,1,2021.08.25 19:42,2021.09.22,2,2,4200,901
da,3588,320132,37668,37668,2,1,2021.08.25 19:46,2021.09.29,2,2,3025,0
da,5448,96841,36661,38209,2,1,2021.08.25 19:47,2021.09.28,2,2,922,0
da,7665,320133,34895,37253,2,1,2021.08.25 19:47,2021.09.30,4,4,2740,0
da,301,320134,36117,38569,4,1,2021.08.25 19:48,2021.09.28,2,2,1693,561
da,968,320135,38082,38100,2,1,2021.08.25 19:49,2021.09.29,2,2,3673,0
da,3070,320132,35506,37357,2,1,2021.08.25 19:50,2021.09.27,2,2,3924,0
da,5156,320136,34897,37245,2,1,2021.08.25 19:50,2021.09.30,2,2,2414,0
da,3762,320139,33954,37330,2,1,2021.08.25 19:51,2021.09.13,4,4,4501,0
da,314,74559,36842,38604,2,1,2021.08.25 19:52,2021.10.17,4,4,3195,519
de,5164,310752,36677,36677,6,1,2021.08.25 19:53,2021.09.22,2,2,4788,1034
da,4050,96841,36878,36878,2,1,2021.08.25 19:55,2021.09.26,2,2,1668,0
da,428,320140,35737,38510,4,1,2021.08.25 19:55,2021.09.01,5,4,578,561
da,969,320141,37994,37994,2,1,2021.08.25 19:56,2021.09.03,2,2,3572,519
da,3070,320142,35506,37357,2,1,2021.08.25 19:58,2021.09.29,2,2,4891,0
da,3070,320143,35506,37357,2,1,2021.08.25 20:03,2021.09.27,4,4,3919,1099
de,4728,320145,34982,38334,2,1,2021.08.25 20:06,2021.09.13,2,2,2127,1033
da,1505,13069,36282,37780,2,1,2021.08.25 20:07,2021.09.05,9,9,2715,903
da,5582,185098,38708,38708,2,1,2021.08.25 20:07,2021.09.01,2,2,4651,1029
da,1191,320146,38353,38628,2,1,2021.08.25 20:12,2021.09.15,2,2,3434,519
se,1232,109680,38667,38667,2,1,2021.08.25 20:16,2021.09.01,2,2,4893,0
da,1377,200137,36205,37300,3,1,2021.08.25 20:18,2021.09.23,2,2,587,561
se,3472,320148,37805,38438,2,1,2021.08.25 20:22,2021.09.29,2,2,4153,1037
da,7511,320149,34287,37304,2,1,2021.08.25 20:23,2021.09.27,2,2,4457,1331
da,1627,320146,38345,38345,2,1,2021.08.25 20:24,2021.09.17,2,2,4676,519
se,5717,320150,36899,36899,2,1,2021.08.25 20:26,2021.09.02,2,2,4857,0
da,1191,50315,38353,38628,2,1,2021.08.25 20:27,2021.09.13,2,2,2551,561
da,2681,320146,36245,36245,2,1,2021.08.25 20:27,2021.09.19,2,2,2648,519
se,5448,205964,36661,38209,2,1,2021.08.25 20:28,2021.09.27,4,4,3189,904
de,1362,320152,38029,38029,3,1,2021.08.25 20:28,2021.09.10,2,2,1496,1354
da,6206,302447,36567,36567,2,1,2021.08.25 20:29,2021.09.02,2,2,4075,672
se,846,84550,36219,38060,2,1,2021.08.25 20:29,2021.09.30,6,6,991,1037
da,3643,320154,8819,35486,2,1,2021.08.25 20:29,2021.09.26,4,2,4863,519
da,3854,320155,36279,38684,3,1,2021.08.25 20:32,2021.09.09,2,2,3376,519
se,3279,158493,37023,38244,2,1,2021.08.25 20:33,2021.09.04,2,2,3961,313
se,8289,320157,37726,37726,2,1,2021.08.25 20:42,2021.09.01,2,2,3609,625
da,4420,16436,37195,37198,2,1,2021.08.25 20:42,2021.09.01,2,2,1246,902
se,3415,320159,38694,38694,2,1,2021.08.25 20:44,2021.09.19,2,2,4449,385
no,2921,230785,36151,36151,2,1,2021.08.25 20:44,2021.09.08,2,2,2970,1125
da,4067,320160,38010,38645,2,1,2021.08.25 20:46,2021.09.27,2,2,3010,116
da,4067,320161,38010,38645,2,1,2021.08.25 20:49,2021.09.26,2,2,4815,519
da,5594,265314,37175,37175,2,1,2021.08.25 20:50,2021.09.30,2,2,4431,519
da,648,320162,37391,38679,2,1,2021.08.25 20:50,2021.09.29,3,2,1121,0
da,7520,167922,38613,38613,3,1,2021.08.25 20:54,2021.09.02,3,3,4770,519
da,1031,76,36173,38099,2,1,2021.08.25 20:54,2021.09.16,2,2,3969,561
da,7516,308317,35263,37987,2,1,2021.08.25 20:57,2021.09.07,2,2,3154,1029
da,1031,143108,36173,38099,3,1,2021.08.25 20:57,2021.10.07,2,2,817,901
se,6761,214049,35335,38481,3,1,2021.08.25 21:03,2021.09.09,2,2,2904,906
da,1191,76503,38353,38628,2,1,2021.08.25 21:04,2021.09.30,2,2,4146,672
da,5870,14088,37192,38445,4,1,2021.08.25 21:05,2021.09.03,2,2,4818,519
da,1505,315826,36282,37780,2,1,2021.08.25 21:05,2021.11.05,1,1,1591,1331
da,1505,3189,36282,37780,2,1,2021.08.25 21:05,2021.11.05,1,1,2343,902
da,1505,315816,36282,37780,2,1,2021.08.25 21:06,2021.11.05,1,1,2162,519
da,7665,320164,34895,37253,3,1,2021.08.25 21:08,2021.09.02,2,2,1145,561
se,7549,273490,37021,37021,3,1,2021.08.25 21:08,2021.09.02,2,2,1290,1036
da,428,144270,35737,38510,2,1,2021.08.25 21:09,2021.09.06,3,3,2388,561
da,7662,126101,34992,37280,2,1,2021.08.25 21:10,2021.09.09,2,2,2594,561
se,1070,47108,37747,38188,2,1,2021.08.25 21:10,2021.09.27,2,2,687,625
da,8247,320165,37627,37627,6,1,2021.08.25 21:10,2021.09.28,2,2,4887,0
se,8304,47108,37680,37680,2,1,2021.08.25 21:11,2021.09.29,2,2,1213,625
se,2114,47108,37036,38214,2,1,2021.08.25 21:11,2021.09.31,2,2,628,625
da,1505,316090,36282,37780,2,1,2021.08.25 21:13,2021.11.05,2,2,3525,1029
se,650,320166,37656,38497,2,1,2021.08.25 21:13,2021.09.26,2,2,4121,891
da,7511,264096,34287,37304,2,1,2021.08.25 21:15,2021.09.26,3,3,2630,87
da,1187,51870,37951,37954,2,1,2021.08.25 21:19,2021.09.09,2,2,3974,519
se,4307,320168,37889,38252,2,1,2021.08.25 21:21,2021.09.03,2,2,4384,0
da,2914,51087,38016,38044,2,1,2021.08.25 21:23,2021.09.04,2,2,4753,519
da,648,320169,37391,38679,2,1,2021.08.25 21:23,2021.09.30,2,2,938,0
no,1617,252608,38559,38559,2,1,2021.08.25 21:33,2021.09.29,2,2,935,907
da,1505,319759,36282,37780,2,1,2021.08.25 21:38,2021.11.05,1,1,725,1103
se,8117,320170,37768,38067,3,1,2021.08.25 21:40,2021.09.27,1,1,974,1113
se,946,229070,36152,38177,2,1,2021.08.25 21:41,2021.09.01,2,2,774,625
da,1474,320171,36218,38527,3,1,2021.08.25 21:43,2021.10.28,2,2,3814,0
da,1805,320172,38084,38084,2,1,2021.08.25 21:43,2021.09.03,2,2,1957,1331
de,7844,320173,38359,38359,3,1,2021.08.25 21:46,2021.09.05,2,2,1780,436
se,3415,274366,38694,38694,3,1,2021.08.25 21:46,2021.09.20,2,2,3819,0
se,8121,149923,37651,38162,2,1,2021.08.25 21:47,2021.09.16,2,2,1506,0
no,4243,320174,35654,38396,2,1,2021.08.25 21:53,2021.09.28,2,2,4785,1031
da,7730,320175,36083,37937,2,1,2021.08.25 21:57,2021.09.01,2,2,2889,116
se,846,320176,38713,38713,2,1,2021.08.25 21:57,2021.09.02,2,2,1774,1037
no,6706,193325,38565,38565,2,1,2021.08.25 22:02,2021.09.29,4,4,783,908
da,1374,298569,36259,36259,2,1,2021.08.25 22:05,2021.12.10,4,2,3120,519
da,1200,320177,36195,36195,2,1,2021.08.25 22:07,2021.09.17,2,2,3883,0
se,846,259122,38713,38713,2,1,2021.08.25 22:17,2021.09.02,2,2,4135,1037
da,3588,189935,37668,37668,2,1,2021.08.25 22:18,2021.09.29,2,2,2930,761
da,4275,320178,38647,38647,4,1,2021.08.25 22:24,2021.09.28,2,2,2884,133
se,4633,320179,35791,36175,2,1,2021.08.25 22:24,2021.09.10,2,2,2824,625
da,8154,66950,38689,38689,3,1,2021.08.25 22:26,2021.09.30,3,2,1648,519
da,3116,320182,38104,38104,3,1,2021.08.25 22:32,2021.09.27,3,2,1915,519
de,5164,320183,36677,36677,6,1,2021.08.25 22:44,2021.09.22,2,2,791,626
da,6511,320184,35645,36849,4,1,2021.08.25 22:48,2021.09.15,2,2,3443,561
da,1072,320185,36704,38499,2,1,2021.08.25 22:52,2021.09.02,2,2,1165,561
se,3636,291157,38720,38720,2,1,2021.08.25 22:56,2021.09.13,2,2,1447,1037
da,415,320187,36330,37864,2,1,2021.08.25 23:01,2021.09.17,2,2,3460,0
no,996,188878,38089,38089,3,1,2021.08.25 23:05,2021.09.03,2,2,1055,0
no,4956,320188,38562,38562,2,1,2021.08.25 23:06,2021.09.28,2,2,1177,1031
da,4420,320189,37195,37198,2,1,2021.08.25 23:07,2021.09.28,2,2,2022,519
da,6455,320190,37020,38173,2,1,2021.08.25 23:31,2021.09.30,1,1,1295,1345
no,6851,320191,37189,37189,2,1,2021.08.26 0:18,2021.09.28,2,2,4888,1031
da,7516,226964,35263,37987,5,1,2021.08.26 1:10,2021.09.26,4,4,4996,519
de,1374,320193,36259,36259,4,1,2021.08.26 2:33,2021.09.23,2,2,2595,1034
da,7516,320195,35263,37987,2,1,2021.08.26 6:33,2021.09.18,2,2,680,1313
de,7844,320196,38359,38359,4,1,2021.08.26 6:49,2021.09.09,2,2,2551,242
da,4637,320197,35796,38457,4,1,2021.08.26 7:10,2021.09.16,2,2,3276,1331
da,6043,175257,33818,37624,2,1,2021.08.26 7:25,2021.10.05,2,2,1371,1029
de,5441,320198,37836,37836,2,1,2021.08.26 7:38,2021.09.03,2,2,3452,1354
da,1505,320199,36282,37780,2,1,2021.08.26 7:49,2021.09.03,3,2,4811,0
da,3854,320200,36279,38684,2,1,2021.08.26 8:09,2021.09.09,2,2,3706,1313
da,1505,320201,36282,37780,2,1,2021.08.26 8:32,2021.11.05,1,1,1289,1029
da,3894,124826,34064,38404,2,2,2021.08.26 8:37,2021.09.31,4,4,704,519
de,3148,320202,35895,35895,2,1,2021.08.26 8:45,2021.10.19,2,2,3033,0
da,1191,116289,38353,38628,2,1,2021.08.26 8:50,2021.09.30,5,5,4930,519
da,3070,182635,36729,37356,2,1,2021.08.26 8:51,2021.09.27,2,2,4473,561
se,610,148635,38046,38170,3,1,2021.08.26 8:59,2021.09.24,2,2,4678,0
da,1683,18712,30479,37290,2,1,2021.08.26 9:03,2021.09.17,2,2,1434,0
da,884,128838,35385,38134,1,1,2021.08.26 9:04,2021.09.15,2,2,641,0
da,3260,314970,35892,35985,2,3,2021.08.26 9:07,2021.09.27,2,2,2269,519
de,3116,320203,38104,38104,3,1,2021.08.26 9:08,2021.09.22,2,2,4283,1258
se,1830,320204,37748,37748,2,1,2021.08.26 9:08,2021.09.30,2,2,4458,1114
da,3894,42255,34064,38404,2,1,2021.08.26 9:10,2021.09.31,2,2,3977,885
da,1442,117072,38048,38048,4,4,2021.08.26 9:11,2021.09.28,6,6,3021,0
de,4221,254959,36605,36605,3,1,2021.08.26 9:11,2021.09.04,4,4,2165,910
da,3840,319890,35770,36052,2,2,2021.08.26 9:13,2021.10.17,2,2,3622,1100
da,3409,318065,35792,35792,2,2,2021.08.26 9:16,2021.09.06,8,8,3185,1099
da,4124,320206,37063,37063,3,1,2021.08.26 9:17,2021.09.30,2,2,4312,519
de,958,320207,37982,38367,3,1,2021.08.26 9:18,2021.09.13,1,1,2425,1239
da,301,320208,36117,38569,2,1,2021.08.26 9:18,2021.09.27,2,2,2063,1099
de,1233,320209,36357,38299,7,1,2021.08.26 9:19,2021.10.24,2,2,2643,0
da,314,318622,38612,38612,3,2,2021.08.26 9:20,2021.09.24,2,2,2415,903
de,1072,193847,36774,38505,2,1,2021.08.26 9:20,2021.09.14,2,2,1735,1033
no,1675,320210,38568,38568,2,1,2021.08.26 9:20,2021.09.02,2,2,1279,498
da,505,314357,36029,36609,3,3,2021.08.26 9:21,2021.09.03,2,2,3678,0
de,8342,320211,38595,38595,2,1,2021.08.26 9:21,2021.09.27,3,2,3608,1034
no,4956,319449,37839,37839,3,2,2021.08.26 9:22,2021.09.16,2,2,3935,1030
se,3961,139470,36787,38257,2,1,2021.08.26 9:23,2021.09.09,3,3,4937,905
de,1071,263668,38356,38356,2,1,2021.08.26 9:23,2021.09.27,4,4,4686,1258
de,7844,320213,38359,38359,2,1,2021.08.26 9:25,2021.09.03,2,2,1823,1034
no,7473,260828,38563,38563,2,1,2021.08.26 9:25,2021.09.28,2,2,4635,0
de,7844,320214,38359,38359,2,1,2021.08.26 9:32,2021.09.25,2,2,1670,1258
de,509,320215,37983,37983,3,1,2021.08.26 9:36,2021.09.20,2,2,2484,626
da,301,320216,36117,38569,2,1,2021.08.26 9:36,2021.09.19,4,4,3183,0
da,3762,178992,33954,37330,2,1,2021.08.26 9:39,2021.09.18,2,2,946,672
da,830,278940,35903,38556,2,1,2021.08.26 9:42,2021.09.14,5,5,3128,0
da,1222,320219,33874,35927,2,1,2021.08.26 9:42,2021.09.08,2,2,893,519
da,7662,320221,34992,37280,2,1,2021.08.26 9:43,2021.09.26,3,2,4678,1029
se,1322,136945,37383,38202,2,1,2021.08.26 9:46,2021.09.13,2,2,2338,1113
da,4148,318326,35297,38733,2,2,2021.08.26 9:49,2021.11.19,2,2,3681,87
da,7370,125409,36557,36557,2,1,2021.08.26 9:51,2021.09.27,2,2,913,672
da,915,210107,36155,36155,3,1,2021.08.26 9:55,2021.09.28,4,4,1675,0
da,6043,320225,37995,37995,1,1,2021.08.26 9:55,2021.10.29,2,2,1238,319
de,4215,320226,36338,36338,3,1,2021.08.26 9:57,2021.09.05,2,2,4322,1277
de,658,320227,38027,38027,5,1,2021.08.26 9:57,2021.10.03,2,2,1123,1354
da,4148,173781,35297,38733,2,1,2021.08.26 9:59,2021.09.30,2,2,3001,672
da,314,234333,38612,38612,3,1,2021.08.26 10:00,2021.09.02,2,2,943,0
da,301,320229,36117,38569,2,1,2021.08.26 10:00,2021.09.05,2,2,3431,1029
da,2665,233223,36106,36106,2,1,2021.08.26 10:02,2021.10.11,2,2,3226,0
no,6101,320232,36035,36035,3,1,2021.08.26 10:04,2021.09.23,2,2,4223,0
da,1222,131659,33874,35927,2,2,2021.08.26 10:04,2021.09.09,2,2,1594,561
da,5880,207076,38671,38671,3,1,2021.08.26 10:05,2021.09.31,3,2,1013,519
de,6188,320233,34764,34999,2,1,2021.08.26 10:05,2021.10.14,2,2,3395,1277
da,311,317313,36115,36115,2,2,2021.08.26 10:09,2021.09.26,2,2,4139,1029
de,509,56776,37983,37983,3,1,2021.08.26 10:09,2021.09.16,2,2,738,242
se,3636,320234,38720,38720,2,1,2021.08.26 10:10,2021.09.08,2,2,2884,1037
da,4956,111700,38562,38562,3,1,2021.08.26 10:12,2021.09.29,3,2,3836,0
da,4956,111700,38562,38562,2,1,2021.08.26 10:12,2021.09.27,3,2,2959,0
se,3415,229001,38694,38694,3,1,2021.08.26 10:12,2021.09.12,2,2,4622,905
de,4215,320236,36326,36326,2,1,2021.08.26 10:13,2021.09.24,2,2,1987,1277
da,648,320194,37391,38679,2,1,2021.08.26 10:14,2021.09.29,2,2,2110,519
da,8048,320237,36808,36808,3,1,2021.08.26 10:14,2021.09.31,6,6,3256,116
da,650,317638,37656,38497,2,2,2021.08.26 10:15,2021.09.27,3,3,785,519
se,3636,173279,38720,38720,2,1,2021.08.26 10:16,2021.09.27,6,6,3611,1114
da,8048,320237,36808,36808,2,1,2021.08.26 10:17,2021.09.03,6,6,1558,116
da,1374,320238,36259,36259,2,1,2021.08.26 10:18,2021.10.01,9,9,4514,1331
se,1232,226432,38667,38667,2,1,2021.08.26 10:19,2021.09.01,2,2,3577,905
da,1031,89769,36173,38099,1,1,2021.08.26 10:19,2021.09.22,4,4,4115,133
da,830,319644,35903,38556,3,2,2021.08.26 10:22,2021.09.31,2,2,2806,319
da,1388,244897,36278,36278,2,1,2021.08.26 10:23,2021.09.23,2,2,4921,133
da,7516,27515,35263,37987,2,1,2021.08.26 10:24,2021.09.27,2,2,860,903
se,7424,141966,36734,38352,3,2,2021.08.26 10:27,2021.09.22,2,2,2235,720
da,505,260340,36029,36609,2,1,2021.08.26 10:27,2021.09.31,2,2,3107,902
da,1390,165081,35464,35464,2,2,2021.08.26 10:27,2021.09.26,2,2,3592,1029
da,4148,187452,35297,38733,3,1,2021.08.26 10:28,2021.09.07,2,2,3582,903
da,509,4596,35830,38328,5,2,2021.08.26 10:29,2021.10.03,2,2,4208,672
se,2121,111768,37024,38643,3,1,2021.08.26 10:31,2021.09.20,4,4,1843,1086
se,2773,320241,36246,38234,2,1,2021.08.26 10:32,2021.09.10,2,2,2645,0
da,1191,85786,38353,38628,3,1,2021.08.26 10:32,2021.09.02,2,2,4820,901
se,505,211915,38721,38721,2,1,2021.08.26 10:33,2021.09.15,2,2,3854,905
da,830,95483,35903,38556,3,2,2021.08.26 10:34,2021.09.31,2,2,850,561
da,311,320243,36115,36115,2,1,2021.08.26 10:34,2021.09.13,2,2,1688,561
da,1505,320244,36282,37780,2,1,2021.08.26 10:34,2021.09.27,11,10,2434,1313
se,6587,272247,37380,37380,2,2,2021.08.26 10:35,2021.09.29,2,2,4274,891
da,3569,320245,35332,37249,2,1,2021.08.26 10:36,2021.09.27,4,4,4799,561
no,1627,265969,37664,37664,2,1,2021.08.26 10:37,2021.09.30,2,2,3898,907
se,6747,320246,35339,38157,2,1,2021.08.26 10:39,2021.09.19,2,2,3291,0
se,2121,320247,37024,38643,2,1,2021.08.26 10:39,2021.09.27,2,2,1950,1086
da,1191,311781,38353,38628,2,2,2021.08.26 10:39,2021.09.02,2,2,4481,519
de,5952,271695,32644,32644,3,1,2021.08.26 10:44,2021.09.30,2,2,4742,1033
se,846,320248,38713,38713,2,1,2021.08.26 10:46,2021.09.12,2,2,3392,0
se,610,320249,38046,38170,3,1,2021.08.26 10:47,2021.09.09,2,2,4216,0
de,958,320250,37982,38367,3,1,2021.08.26 10:48,2021.09.14,4,4,3635,1281
se,3279,320251,37023,38244,2,1,2021.08.26 10:49,2021.09.04,2,2,3081,1113
da,1620,318960,35887,35887,4,2,2021.08.26 10:49,2021.09.17,2,2,2411,1029
da,7516,320252,35263,37987,3,1,2021.08.26 10:51,2021.09.07,2,2,686,561
da,3643,267322,8819,35486,2,2,2021.08.26 10:59,2021.09.27,4,4,1105,519
da,1892,271275,35467,35467,3,1,2021.08.26 11:00,2021.09.25,2,2,3675,0
se,3636,132735,38720,38720,2,1,2021.08.26 11:01,2021.09.02,2,2,920,0
da,1222,244462,33874,35927,2,2,2021.08.26 11:03,2021.09.09,2,2,3201,519
se,4637,151361,35796,38457,3,2,2021.08.26 11:03,2021.09.08,2,2,1631,0
da,915,177669,36155,36155,3,1,2021.08.26 11:03,2021.09.29,2,2,3570,561
da,1154,77524,35866,38288,3,1,2021.08.26 11:03,2021.09.17,1,1,4513,761
da,3061,300684,36798,37362,3,2,2021.08.26 11:06,2021.09.13,2,2,4325,561
da,301,157888,36117,38569,2,1,2021.08.26 11:06,2021.09.29,2,2,4912,0
se,2758,8444,36869,36869,3,1,2021.08.26 11:07,2021.09.23,2,2,4416,275
se,846,320253,38713,38713,2,1,2021.08.26 11:08,2021.09.01,6,6,2855,1086
de,658,320254,35758,35758,2,1,2021.08.26 11:09,2021.09.22,2,2,939,1258
da,1187,83280,36331,36331,2,1,2021.08.26 11:09,2021.09.24,6,5,3397,0
de,3776,319914,37430,37430,2,2,2021.08.26 11:10,2021.09.20,2,2,1362,1258
de,2862,241441,36844,36844,2,1,2021.08.26 11:11,2021.09.19,1,1,3067,0
de,2463,292204,36458,37717,2,1,2021.08.26 11:11,2021.09.06,2,2,4701,1239
de,5714,320257,37875,37875,2,1,2021.08.26 11:12,2021.09.20,3,3,1962,1277
se,2125,176336,36678,37032,2,1,2021.08.26 11:12,2021.09.16,4,4,2808,1086
da,1191,320258,38353,38628,2,1,2021.08.26 11:13,2021.09.29,2,2,2652,116
no,1617,320259,36244,37541,2,1,2021.08.26 11:14,2021.09.24,16,14,3262,0
da,5215,320260,37945,37945,2,1,2021.08.26 11:15,2021.09.08,2,2,1938,0
de,4250,320220,35510,35510,4,2,2021.08.26 11:16,2021.09.26,5,4,510,626
da,2921,239915,36151,36151,2,1,2021.08.26 11:22,2021.09.12,2,2,1681,319
da,3968,239915,36620,36620,3,1,2021.08.26 11:23,2021.09.14,2,2,1177,319
da,7520,320263,38613,38613,2,1,2021.08.26 11:24,2021.09.02,2,2,1463,561
da,969,49998,37994,37994,4,1,2021.08.26 11:26,2021.09.30,2,2,3208,519
de,6140,320264,37412,37463,3,1,2021.08.26 11:28,2021.09.03,2,2,2630,0
se,1070,160209,37747,38188,2,1,2021.08.26 11:30,2021.09.26,2,2,4997,1037
no,7763,320265,35868,35868,2,1,2021.08.26 11:30,2021.09.30,4,4,591,0
da,1222,258477,33874,35927,3,1,2021.08.26 11:30,2021.09.08,2,2,2111,519
da,1505,139962,36282,37780,2,2,2021.08.26 11:32,2021.09.29,4,4,4266,561
da,3615,284551,37562,37562,2,1,2021.08.26 11:33,2021.09.13,4,4,567,0
da,645,240210,37390,37390,2,1,2021.08.26 11:33,2021.09.02,2,2,2725,519
de,7690,320266,35070,35340,2,1,2021.08.26 11:34,2021.09.01,2,2,3539,910
se,946,176207,36152,38177,2,1,2021.08.26 11:34,2021.09.08,2,2,2156,1037
se,1377,317608,38716,38716,4,1,2021.08.26 11:35,2021.09.23,2,2,979,0
se,5164,239355,36677,36677,4,1,2021.08.26 11:35,2021.09.22,2,2,4273,904
se,6346,37156,36873,38175,3,1,2021.08.26 11:36,2021.09.15,2,2,757,1037
se,6514,210249,37721,38171,2,1,2021.08.26 11:41,2021.09.10,2,2,907,0
da,1474,288279,38369,38541,2,2,2021.08.26 11:41,2021.09.08,2,2,2600,0
da,311,303897,36115,36115,2,2,2021.08.26 11:42,2021.09.04,2,2,2679,519
da,3802,320268,36276,37565,2,1,2021.08.26 11:42,2021.09.15,8,8,3341,561
da,958,320269,35831,38366,3,1,2021.08.26 11:44,2021.09.21,4,4,4394,87
da,1717,157092,36025,37880,3,1,2021.08.26 11:44,2021.09.31,2,2,1801,901
se,610,320271,37133,38172,2,1,2021.08.26 11:48,2021.09.01,2,2,2799,891
no,3283,320273,35456,35676,2,1,2021.08.26 11:50,2021.11.05,8,8,4619,914
da,3804,319452,36814,37295,2,1,2021.08.26 11:50,2021.09.31,1,1,3641,0
da,7516,237524,35263,37987,2,2,2021.08.26 11:51,2021.09.28,2,2,913,1208
da,1191,320274,38353,38628,2,1,2021.08.26 11:52,2021.09.29,2,2,532,519
da,647,71227,37388,37388,2,1,2021.08.26 11:54,2021.09.10,2,2,1001,1029
se,610,226295,38046,38170,3,2,2021.08.26 11:55,2021.09.11,2,2,1079,905
de,7690,310939,35070,35340,2,1,2021.08.26 11:55,2021.09.22,2,2,2400,1258
no,4923,320275,38564,38564,2,1,2021.08.26 11:57,2021.09.08,2,2,3610,914
da,648,320276,37391,38679,2,1,2021.08.26 11:57,2021.09.29,2,2,791,519
no,3052,320277,36423,37445,2,1,2021.08.26 11:58,2021.09.03,2,2,4839,1030
da,1191,320278,38353,38628,2,1,2021.08.26 11:58,2021.09.02,2,2,2065,1100
se,2773,320279,36246,38234,2,1,2021.08.26 11:59,2021.09.09,2,2,980,905
se,6828,320280,35626,35885,2,1,2021.08.26 11:59,2021.09.30,2,2,4200,625
da,301,320230,36117,38569,1,3,2021.08.26 12:01,2021.09.29,7,4,1384,0
se,5448,320281,36661,38209,2,1,2021.08.26 12:04,2021.09.26,2,2,3480,1086
de,1099,317742,36091,37441,2,1,2021.08.26 12:04,2021.11.06,2,2,2877,965
da,3070,320283,35506,37357,3,1,2021.08.26 12:07,2021.09.29,4,3,3774,0
se,3250,299663,36715,38621,2,1,2021.08.26 12:13,2021.09.06,2,2,2438,0
no,5943,225430,36611,38194,2,1,2021.08.26 12:13,2021.09.13,2,2,2107,1030
da,648,319417,37391,38679,2,2,2021.08.26 12:13,2021.09.10,2,2,1470,561
de,4728,320287,34982,38334,3,1,2021.08.26 12:14,2021.09.23,2,2,3236,0
da,1031,320288,36173,38099,3,1,2021.08.26 12:14,2021.09.09,2,2,2725,519
da,884,316284,35385,38134,2,1,2021.08.26 12:15,2021.09.20,2,2,4454,519
da,311,265036,36115,36115,2,1,2021.08.26 12:16,2021.09.19,2,2,4348,519
se,6322,278370,35818,35818,4,1,2021.08.26 12:17,2021.10.04,4,4,4136,307
no,4923,320289,38564,38564,3,1,2021.08.26 12:17,2021.09.28,2,2,3988,1031
da,1805,152717,38084,38084,2,1,2021.08.26 12:18,2021.09.29,2,2,3498,519
se,3415,320292,38694,38694,2,1,2021.08.26 12:21,2021.09.13,2,2,3432,905
da,1718,11430,36854,38678,2,1,2021.08.26 12:21,2021.10.08,4,4,1981,561
se,5943,320293,36611,38194,2,1,2021.08.26 12:21,2021.09.20,2,2,1254,625
da,505,45544,36029,36609,2,1,2021.08.26 12:24,2021.09.21,8,8,1719,0
